PropertyID,Address,City,State,Zip,SqFt,LotSize_Acres,Bedrooms,Bathrooms,GarageSpaces,HasPool,HasPatio,HasDeck,YearBuilt,LastSoldPrice
OklahomaCityOK-6353,4886 Robinson St,Oklahoma City,OK,73160,2282,0.33,4,4.5,1,1,0,1,1971,300000
NormanOK-6403,4702 Washington Blvd,Norman,OK,73069,4116,0.28,4,3.5,1,0,1,0,1972,606000
OklahomaCityOK-6354,2850 Maple Ln,Oklahoma City,OK,73170,2377,0.18,2,2,1,0,1,0,2002,339000
OklahomaCityOK-6355,908 Classen Blvd,Oklahoma City,OK,73160,4105,0.29,4,3,1,0,1,1,2015,585000
OklahomaCityOK-6356,1589 Robinson St,Oklahoma City,OK,73170,2350,0.18,4,3.5,2,0,1,0,1988,331000
OklahomaCityOK-6357,5943 Classen Blvd,Oklahoma City,OK,73139,3992,0.27,5,5.5,2,1,1,0,1990,583000
NobleOK-6233,4349 Maple Ln,Noble,OK,73068,4180,2.25,4,3,2,0,0,1,1967,528000
OklahomaCityOK-6358,4624 Pine Rd,Oklahoma City,OK,73160,2431,0.30,5,4.5,3,0,1,0,1999,354000
OklahomaCityOK-6359,8897 Cedar Ct,Oklahoma City,OK,73160,2208,0.32,3,2.5,0,0,1,1,2017,323000
NormanOK-6404,6656 Maple Ln,Norman,OK,73072,4110,0.33,5,4.5,1,0,1,0,1968,578000
NobleOK-6234,7790 Western Ave,Noble,OK,73068,1926,4.61,5,4,2,0,1,0,1987,252000
OklahomaCityOK-6360,1747 Washington Blvd,Oklahoma City,OK,73159,1800,0.26,2,1,0,0,1,0,1993,222000
NormanOK-6405,6681 Western Ave,Norman,OK,73071,4142,0.24,5,4.5,3,0,0,1,2005,653000
NormanOK-6406,7944 Maple Ln,Norman,OK,73069,3549,0.18,2,1.5,3,0,1,0,2019,564000
NobleOK-6235,3247 Main St,Noble,OK,73068,3026,4.56,5,4.5,1,0,0,0,1996,376000
NobleOK-6236,2894 Pine Rd,Noble,OK,73068,1145,0.75,3,3,1,0,0,0,2015,159000
OklahomaCityOK-6361,6843 Robinson St,Oklahoma City,OK,73139,4378,0.15,3,3.5,1,1,1,1,2002,655000
NobleOK-6237,8315 Robinson St,Noble,OK,73068,3716,2.11,2,2.5,0,0,1,1,1970,459000
NormanOK-6407,3854 Western Ave,Norman,OK,73072,1117,0.29,3,3.5,0,0,1,1,2008,172000
NormanOK-6408,5435 Western Ave,Norman,OK,73069,1646,0.22,5,4.5,2,0,0,0,1988,241000
OklahomaCityOK-6362,9610 Washington Blvd,Oklahoma City,OK,73170,1156,0.26,2,1.5,1,0,0,0,1961,106000
OklahomaCityOK-6363,1048 Maple Ln,Oklahoma City,OK,73139,2462,0.16,5,4.5,1,0,1,0,1994,338000
NormanOK-6409,7708 Western Ave,Norman,OK,73072,2970,0.21,2,2.5,2,1,1,0,1974,440000
NormanOK-6410,4708 Classen Blvd,Norman,OK,73069,1939,0.20,3,3,1,0,0,1,1961,248000
OklahomaCityOK-6364,3893 Robinson St,Oklahoma City,OK,73159,2864,0.24,3,3.5,0,0,1,1,1965,352000
OklahomaCityOK-6365,4759 Penn Ave,Oklahoma City,OK,73159,3691,0.33,3,3.5,2,0,1,0,1987,531000
NormanOK-6411,4664 Main St,Norman,OK,73069,3005,0.28,2,2,1,0,0,1,1970,405000
NobleOK-6238,9379 Cedar Ct,Noble,OK,73068,2315,2.20,3,3.5,1,0,0,0,1976,260000
NobleOK-6239,7728 Washington Blvd,Noble,OK,73068,3143,4.31,4,4.5,2,1,1,1,2001,446000
OklahomaCityOK-6366,6714 Pine Rd,Oklahoma City,OK,73159,2117,0.28,2,1.5,1,0,1,1,2012,304000
NormanOK-6412,837 Washington Blvd,Norman,OK,73072,3351,0.22,4,4,0,0,0,0,2013,506000
OklahomaCityOK-6367,3441 Washington Blvd,Oklahoma City,OK,73160,4412,0.21,3,3.5,0,0,1,0,1990,595000
NormanOK-6413,9644 Western Ave,Norman,OK,73071,3509,0.18,2,2.5,0,1,1,0,2014,559000
NobleOK-6240,7940 Western Ave,Noble,OK,73068,3314,0.98,3,2.5,1,1,1,0,1995,446000
OklahomaCityOK-6368,746 Cedar Ct,Oklahoma City,OK,73170,4102,0.35,5,4,0,0,1,0,1983,550000
OklahomaCityOK-6369,3498 Main St,Oklahoma City,OK,73170,4443,0.32,3,3.5,2,0,1,1,1979,611000
NormanOK-6414,3118 Robinson St,Norman,OK,73072,4373,0.16,4,4,1,0,0,1,1978,633000
NobleOK-6241,458 Oak Ave,Noble,OK,73068,1209,2.53,2,1,0,0,1,0,1984,114000
NormanOK-6415,8675 Classen Blvd,Norman,OK,73072,3515,0.17,3,2.5,0,0,1,0,1981,491000
NobleOK-6242,3070 Washington Blvd,Noble,OK,73068,3783,4.13,3,2.5,0,1,1,1,1975,486000
NormanOK-6416,134 Pine Rd,Norman,OK,73069,3643,0.37,2,2.5,3,1,0,1,1999,597000
OklahomaCityOK-6370,6981 Cedar Ct,Oklahoma City,OK,73170,1781,0.16,3,3.5,1,0,1,0,1991,245000
OklahomaCityOK-6371,2975 Washington Blvd,Oklahoma City,OK,73170,2754,0.18,5,5.5,0,1,0,0,1961,360000
NobleOK-6243,3524 Cedar Ct,Noble,OK,73068,4171,3.15,2,1.5,2,1,0,1,1992,581000
NormanOK-6417,111 Main St,Norman,OK,73069,2822,0.16,3,2,0,0,0,0,2022,433000
OklahomaCityOK-6372,2910 Washington Blvd,Oklahoma City,OK,73160,4054,0.30,3,3,1,0,1,0,1966,531000
NobleOK-6244,1780 Pine Rd,Noble,OK,73068,2085,0.80,3,2,1,0,1,1,2021,299000
NormanOK-6418,9325 Penn Ave,Norman,OK,73069,4332,0.19,5,4,2,0,1,1,1992,653000
OklahomaCityOK-6373,4496 Oak Ave,Oklahoma City,OK,73139,2825,0.32,2,2,1,0,1,0,2016,413000
OklahomaCityOK-6374,5964 Oak Ave,Oklahoma City,OK,73170,2064,0.17,4,4.5,3,0,1,0,2008,313000
NobleOK-6245,9268 Maple Ln,Noble,OK,73068,1194,4.51,4,4,2,0,1,0,2016,184000
NobleOK-6246,548 Penn Ave,Noble,OK,73068,3873,1.36,2,1.5,0,0,0,1,2010,514000
NobleOK-6247,4375 Western Ave,Noble,OK,73068,1638,4.13,3,2,3,0,1,1,2012,243000
NobleOK-6248,693 Pine Rd,Noble,OK,73068,2870,3.56,2,1.5,2,0,1,0,2021,389000
NobleOK-6249,5822 Main St,Noble,OK,73068,1204,2.27,2,2.5,0,0,1,1,1964,112000
NormanOK-6419,2131 Pine Rd,Norman,OK,73069,2835,0.18,4,3,3,1,1,0,2003,474000
OklahomaCityOK-6375,7696 Pine Rd,Oklahoma City,OK,73170,4449,0.33,2,2,3,0,1,0,1968,626000
NormanOK-6420,1166 Maple Ln,Norman,OK,73071,1134,0.16,2,1.5,2,0,1,0,1989,152000
OklahomaCityOK-6376,6438 Pine Rd,Oklahoma City,OK,73160,4124,0.28,5,4,2,0,0,0,1971,553000
NormanOK-6421,8467 Robinson St,Norman,OK,73069,1788,0.22,2,2,3,0,1,0,1992,274000
NobleOK-6250,9638 Cedar Ct,Noble,OK,73068,2034,0.90,3,3.5,1,0,1,1,1964,232000
NormanOK-6422,982 Oak Ave,Norman,OK,73071,2739,0.35,3,2.5,3,0,0,0,1993,413000
NobleOK-6251,9603 Classen Blvd,Noble,OK,73068,2037,2.06,3,2,0,0,1,1,2001,260000
NobleOK-6252,6238 Robinson St,Noble,OK,73068,3711,1.60,4,3.5,2,0,1,1,1995,498000
NobleOK-6253,4311 Robinson St,Noble,OK,73068,2550,3.99,2,1.5,0,0,1,1,2021,338000
NobleOK-6254,6415 Penn Ave,Noble,OK,73068,1318,3.65,2,1.5,1,0,0,0,1990,165000
NormanOK-6423,697 Maple Ln,Norman,OK,73071,1213,0.28,4,4,0,0,0,0,2023,194000
NormanOK-6424,1722 Main St,Norman,OK,73071,2297,0.29,5,4,3,0,0,1,1961,307000
NormanOK-6425,253 Robinson St,Norman,OK,73071,1577,0.31,3,2,1,0,1,0,2023,263000
NobleOK-6255,1560 Main St,Noble,OK,73068,1957,1.39,4,3,1,0,1,1,1966,225000
NobleOK-6256,8027 Washington Blvd,Noble,OK,73068,1723,4.21,3,3.5,0,0,0,0,1970,192000
OklahomaCityOK-6377,5514 Main St,Oklahoma City,OK,73139,3866,0.15,4,4,2,1,1,0,2019,596000
OklahomaCityOK-6378,5170 Penn Ave,Oklahoma City,OK,73139,3719,0.22,4,3.5,1,0,1,0,1979,513000
OklahomaCityOK-6379,2359 Classen Blvd,Oklahoma City,OK,73159,4065,0.17,3,3.5,3,1,1,1,2010,631000
OklahomaCityOK-6380,7030 Robinson St,Oklahoma City,OK,73170,1135,0.25,4,3,1,0,1,0,2008,170000
OklahomaCityOK-6381,7185 Washington Blvd,Oklahoma City,OK,73159,3062,0.17,4,4,1,0,0,1,2000,439000
NormanOK-6426,1014 Classen Blvd,Norman,OK,73071,3152,0.36,2,2.5,2,1,1,1,1992,497000
NobleOK-6257,8958 Penn Ave,Noble,OK,73068,2251,1.42,4,4,3,0,1,0,1998,304000
OklahomaCityOK-6382,593 Maple Ln,Oklahoma City,OK,73160,2292,0.18,4,3.5,3,0,0,0,1972,302000
NobleOK-6258,9810 Classen Blvd,Noble,OK,73068,3600,2.87,4,4,2,0,1,1,1962,454000
NobleOK-6259,8295 Washington Blvd,Noble,OK,73068,2863,2.67,5,4,3,0,0,0,2019,411000
NormanOK-6427,7367 Washington Blvd,Norman,OK,73072,3108,0.29,2,1,3,0,1,0,1986,465000
NobleOK-6260,2808 Main St,Noble,OK,73068,3201,2.39,2,2.5,1,1,1,1,1972,426000
OklahomaCityOK-6383,5288 Western Ave,Oklahoma City,OK,73160,4250,0.30,2,2.5,2,0,0,1,1991,596000
NobleOK-6261,2200 Cedar Ct,Noble,OK,73068,4302,3.25,4,3,1,0,0,1,2011,583000
NobleOK-6262,2964 Maple Ln,Noble,OK,73068,4165,1.85,4,4.5,3,0,1,0,2016,587000
NormanOK-6428,4986 Oak Ave,Norman,OK,73071,3539,0.30,3,2,3,0,1,1,1987,552000
OklahomaCityOK-6384,5105 Western Ave,Oklahoma City,OK,73160,1193,0.27,4,4,3,0,1,1,2005,178000
NormanOK-6429,6495 Main St,Norman,OK,73071,2788,0.40,4,4,1,0,0,1,1963,389000
NobleOK-6263,5187 Washington Blvd,Noble,OK,73068,4274,4.69,5,4.5,0,1,1,0,1981,571000
NobleOK-6264,4081 Western Ave,Noble,OK,73068,3399,2.45,2,1.5,1,0,0,0,2003,434000
NormanOK-6430,3358 Robinson St,Norman,OK,73069,1830,0.35,3,3,1,0,0,0,1993,269000
NormanOK-6431,5274 Oak Ave,Norman,OK,73072,3623,0.18,2,2.5,2,0,1,0,1989,539000
OklahomaCityOK-6385,4251 Pine Rd,Oklahoma City,OK,73160,3786,0.23,5,4,1,1,1,0,1987,554000
NobleOK-6265,7872 Washington Blvd,Noble,OK,73068,1752,3.88,5,4.5,2,0,0,0,2014,250000
OklahomaCityOK-6386,7578 Penn Ave,Oklahoma City,OK,73159,4344,0.23,5,5.5,1,0,1,0,1993,606000
NormanOK-6432,8720 Penn Ave,Norman,OK,73071,4010,0.39,2,2.5,3,1,1,0,1970,628000
NormanOK-6433,5278 Western Ave,Norman,OK,73071,2653,0.32,5,5.5,3,0,0,1,1969,374000
NobleOK-6266,4990 Robinson St,Noble,OK,73068,3016,2.86,3,2.5,2,0,1,0,1978,387000
NormanOK-6434,8629 Oak Ave,Norman,OK,73072,1913,0.27,4,3.5,1,0,0,0,1994,278000
NormanOK-6435,6587 Oak Ave,Norman,OK,73071,4380,0.19,3,2.5,1,1,1,1,1996,681000
OklahomaCityOK-6387,5171 Washington Blvd,Oklahoma City,OK,73139,2773,0.22,4,4,0,0,0,0,1985,377000
NobleOK-6267,2648 Penn Ave,Noble,OK,73068,4191,2.72,2,1.5,3,0,1,0,1998,553000
NobleOK-6268,7552 Maple Ln,Noble,OK,73068,1740,4.94,3,2.5,0,0,0,1,2006,225000
NobleOK-6269,1755 Classen Blvd,Noble,OK,73068,2642,1.54,5,5,2,1,1,1,1989,368000
NormanOK-6436,5162 Oak Ave,Norman,OK,73069,3887,0.23,5,5,1,1,1,1,1989,593000
OklahomaCityOK-6388,9032 Western Ave,Oklahoma City,OK,73159,3685,0.22,2,1,2,0,1,0,1990,522000
OklahomaCityOK-6389,8459 Western Ave,Oklahoma City,OK,73159,2870,0.24,2,2.5,1,0,0,1,1967,379000
NormanOK-6437,6097 Classen Blvd,Norman,OK,73072,3316,0.36,5,5,3,1,0,0,1993,531000
OklahomaCityOK-6390,6852 Washington Blvd,Oklahoma City,OK,73159,1884,0.33,4,4.5,2,0,1,0,1970,253000
NormanOK-6438,5512 Oak Ave,Norman,OK,73069,2358,0.23,2,1,2,1,1,0,1963,353000
NobleOK-6270,4362 Western Ave,Noble,OK,73068,3404,3.53,5,4.5,1,0,1,1,1963,423000
NobleOK-6271,5458 Washington Blvd,Noble,OK,73068,2494,3.06,3,3.5,1,0,1,1,1982,308000
NormanOK-6439,3483 Maple Ln,Norman,OK,73071,3805,0.28,5,5.5,3,0,1,1,1966,563000
NobleOK-6272,1416 Maple Ln,Noble,OK,73068,3417,2.39,4,3.5,1,0,1,1,1983,439000
NobleOK-6273,4293 Penn Ave,Noble,OK,73068,2546,0.82,2,2,0,1,1,0,1981,339000
NobleOK-6274,5925 Main St,Noble,OK,73068,3910,3.57,4,3,3,0,1,0,2015,559000
NobleOK-6275,6017 Classen Blvd,Noble,OK,73068,2661,4.72,5,5.5,3,1,1,0,1980,365000
NobleOK-6276,445 Maple Ln,Noble,OK,73068,1602,4.66,2,1.5,0,0,1,1,2000,181000
NobleOK-6277,8118 Cedar Ct,Noble,OK,73068,4311,2.15,4,3.5,2,0,1,0,1986,550000
NormanOK-6440,9719 Western Ave,Norman,OK,73071,2141,0.23,4,4.5,3,0,1,0,2022,346000
NobleOK-6278,6043 Robinson St,Noble,OK,73068,3625,2.45,4,4.5,1,1,1,0,1966,471000
NobleOK-6279,131 Robinson St,Noble,OK,73068,3253,1.49,2,1,1,1,1,1,1971,417000
NobleOK-6280,9683 Pine Rd,Noble,OK,73068,2174,3.08,2,2,3,0,1,0,2004,297000
OklahomaCityOK-6391,1560 Maple Ln,Oklahoma City,OK,73170,3382,0.21,2,2.5,1,1,1,1,1978,491000
NormanOK-6441,5870 Pine Rd,Norman,OK,73072,4296,0.20,5,4,3,0,1,1,1987,652000
NormanOK-6442,2330 Cedar Ct,Norman,OK,73071,2120,0.39,4,3,1,0,1,0,2015,340000
OklahomaCityOK-6392,912 Classen Blvd,Oklahoma City,OK,73160,3601,0.28,4,3.5,2,0,1,1,2012,526000
OklahomaCityOK-6393,8025 Penn Ave,Oklahoma City,OK,73159,3588,0.31,3,2.5,0,0,1,0,2008,501000
NormanOK-6443,9156 Western Ave,Norman,OK,73071,2491,0.29,5,4.5,2,0,1,0,1972,356000
NobleOK-6281,5618 Penn Ave,Noble,OK,73068,1795,0.71,5,5,2,0,1,0,2002,248000
NormanOK-6444,5019 Pine Rd,Norman,OK,73072,2858,0.18,2,1,1,0,0,1,1974,404000
NormanOK-6445,7955 Pine Rd,Norman,OK,73069,2643,0.33,2,1,0,0,1,1,1976,353000
NobleOK-6282,9357 Oak Ave,Noble,OK,73068,2053,4.94,3,2,2,0,1,1,2014,301000
OklahomaCityOK-6394,1391 Washington Blvd,Oklahoma City,OK,73160,1432,0.32,2,2.5,2,0,1,0,1960,161000
OklahomaCityOK-6395,539 Oak Ave,Oklahoma City,OK,73139,4162,0.29,2,2,1,1,1,1,2003,624000
OklahomaCityOK-6396,1489 Cedar Ct,Oklahoma City,OK,73170,3890,0.32,3,3.5,0,0,1,0,2017,566000
NobleOK-6283,6033 Cedar Ct,Noble,OK,73068,1148,1.86,2,2.5,1,0,1,0,2019,157000
NobleOK-6284,6645 Penn Ave,Noble,OK,73068,2771,0.99,2,1.5,1,0,1,0,1990,354000
NobleOK-6285,4308 Classen Blvd,Noble,OK,73068,1184,3.72,4,3.5,0,0,1,1,1975,107000
NobleOK-6286,2158 Western Ave,Noble,OK,73068,1170,4.93,5,5.5,3,0,1,1,1963,112000
OklahomaCityOK-6397,1095 Washington Blvd,Oklahoma City,OK,73170,3688,0.15,2,1.5,2,0,1,0,2008,543000
NobleOK-6287,7181 Main St,Noble,OK,73068,1561,2.33,3,2.5,1,0,0,0,1999,198000
NormanOK-6446,505 Western Ave,Norman,OK,73071,2145,0.22,5,4.5,0,0,1,0,2011,320000
OklahomaCityOK-6398,924 Pine Rd,Oklahoma City,OK,73159,1759,0.31,4,4.5,2,0,0,1,2009,271000
OklahomaCityOK-6399,1465 Robinson St,Oklahoma City,OK,73170,1658,0.21,5,4,3,0,1,0,2022,253000
NormanOK-6447,5933 Western Ave,Norman,OK,73071,2436,0.30,4,4,1,0,1,0,1964,327000
NormanOK-6448,7559 Maple Ln,Norman,OK,73071,3877,0.27,3,2.5,1,0,0,0,1970,568000
OklahomaCityOK-6400,3087 Cedar Ct,Oklahoma City,OK,73170,3361,0.25,3,2,1,0,1,0,1996,471000
OklahomaCityOK-6401,3454 Pine Rd,Oklahoma City,OK,73160,3439,0.17,2,1,1,0,1,0,1990,485000
OklahomaCityOK-6402,7405 Oak Ave,Oklahoma City,OK,73139,4499,0.27,5,5,3,1,1,0,1988,666000
NobleOK-6288,7005 Oak Ave,Noble,OK,73068,4310,1.34,3,2,2,0,1,0,2019,591000
NormanOK-6449,8195 Oak Ave,Norman,OK,73071,1906,0.25,3,3,3,0,1,0,2014,316000
NormanOK-6450,679 Washington Blvd,Norman,OK,73069,3815,0.40,4,4,3,0,1,0,2003,602000
NormanOK-6451,7561 Western Ave,Norman,OK,73071,1598,0.31,3,2,3,0,1,0,1980,222000
NormanOK-6452,9358 Penn Ave,Norman,OK,73072,1243,0.31,2,1.5,1,0,1,0,2007,199000
NobleOK-6289,2999 Penn Ave,Noble,OK,73068,2974,2.08,3,2,0,0,1,1,1985,361000
NormanOK-6453,4192 Penn Ave,Norman,OK,73072,1495,0.26,4,3,1,0,1,0,1974,207000
NormanOK-6454,5845 Main St,Norman,OK,73071,1429,0.40,4,4.5,1,0,1,1,2009,231000
NormanOK-6455,2934 Pine Rd,Norman,OK,73069,1705,0.35,4,3.5,0,0,1,0,2003,234000
OklahomaCityOK-6403,376 Cedar Ct,Oklahoma City,OK,73160,2160,0.20,3,2.5,1,0,1,0,1993,282000
NormanOK-6456,1051 Penn Ave,Norman,OK,73072,1688,0.20,5,4.5,0,0,1,0,1990,230000
NobleOK-6290,566 Maple Ln,Noble,OK,73068,1734,4.33,5,4,1,0,1,0,2015,237000
NormanOK-6457,5041 Maple Ln,Norman,OK,73071,4039,0.16,3,3.5,2,0,1,0,2022,656000
OklahomaCityOK-6404,1005 Oak Ave,Oklahoma City,OK,73159,4294,0.21,5,4,2,0,0,0,1995,622000
NormanOK-6458,9959 Washington Blvd,Norman,OK,73072,3497,0.36,3,2.5,1,1,1,0,2022,570000
NobleOK-6291,3765 Washington Blvd,Noble,OK,73068,1291,1.68,3,3,1,0,1,1,1979,135000
NobleOK-6292,2444 Maple Ln,Noble,OK,73068,1479,4.61,2,1,0,0,1,0,1999,164000
NormanOK-6459,5770 Classen Blvd,Norman,OK,73072,3798,0.17,4,3.5,2,0,0,0,2005,582000
NobleOK-6293,9321 Oak Ave,Noble,OK,73068,3092,0.66,4,3,1,1,1,0,2018,447000
NobleOK-6294,2953 Cedar Ct,Noble,OK,73068,1624,2.81,3,3.5,0,0,0,1,1985,181000
OklahomaCityOK-6405,1184 Oak Ave,Oklahoma City,OK,73139,1245,0.31,5,5.5,2,0,1,0,1994,177000
OklahomaCityOK-6406,9877 Oak Ave,Oklahoma City,OK,73159,2030,0.28,2,2.5,1,0,1,0,1972,252000
NormanOK-6460,980 Pine Rd,Norman,OK,73071,4260,0.15,4,4.5,3,0,1,1,2010,662000
NormanOK-6461,1198 Washington Blvd,Norman,OK,73069,1605,0.36,5,5,1,0,0,1,1981,219000
NormanOK-6462,6141 Pine Rd,Norman,OK,73072,2760,0.27,5,5.5,3,1,1,1,1977,430000
NobleOK-6295,6971 Pine Rd,Noble,OK,73068,3569,3.01,2,1,1,1,0,0,2008,508000
NobleOK-6296,3326 Penn Ave,Noble,OK,73068,3269,4.21,5,5.5,1,1,1,1,2002,456000
OklahomaCityOK-6407,403 Main St,Oklahoma City,OK,73170,3019,0.16,2,2,2,0,1,0,2000,440000
NormanOK-6463,420 Main St,Norman,OK,73069,1482,0.38,2,2,1,0,1,1,2014,225000
OklahomaCityOK-6408,5515 Pine Rd,Oklahoma City,OK,73160,4240,0.33,5,5,3,0,0,0,2009,622000
NobleOK-6297,3970 Robinson St,Noble,OK,73068,2225,3.62,5,5.5,1,0,0,1,1996,284000
NormanOK-6464,7637 Classen Blvd,Norman,OK,73069,4155,0.18,2,2,2,0,1,0,1990,627000
NobleOK-6298,568 Main St,Noble,OK,73068,1207,1.26,5,5,1,0,1,0,1989,126000
NobleOK-6299,4906 Maple Ln,Noble,OK,73068,1684,0.62,3,2.5,3,0,1,1,1967,200000
NormanOK-6465,4182 Penn Ave,Norman,OK,73072,1591,0.39,2,2,0,0,1,0,1999,219000
NormanOK-6466,5546 Pine Rd,Norman,OK,73072,1596,0.24,3,2.5,3,0,1,1,1965,214000
OklahomaCityOK-6409,7042 Maple Ln,Oklahoma City,OK,73170,2599,0.19,3,2.5,0,0,0,0,1977,320000
OklahomaCityOK-6410,7776 Maple Ln,Oklahoma City,OK,73160,2678,0.30,5,5.5,0,1,1,0,1992,378000
NormanOK-6467,1973 Classen Blvd,Norman,OK,73071,3167,0.31,5,4,1,1,1,0,2019,517000
NobleOK-6300,3500 Pine Rd,Noble,OK,73068,1722,3.79,3,2,0,0,1,0,1994,213000
NormanOK-6468,8799 Oak Ave,Norman,OK,73071,2325,0.16,5,4,1,1,1,1,2018,383000
OklahomaCityOK-6411,6614 Robinson St,Oklahoma City,OK,73139,2277,0.17,4,3.5,3,0,1,1,1996,341000
NormanOK-6469,2054 Penn Ave,Norman,OK,73072,4078,0.16,3,2.5,2,1,1,1,1987,646000
OklahomaCityOK-6412,527 Washington Blvd,Oklahoma City,OK,73139,1304,0.34,2,2,3,0,0,1,1973,150000
NormanOK-6470,1089 Main St,Norman,OK,73071,1694,0.30,2,2.5,0,0,0,0,1976,211000
NobleOK-6301,5094 Main St,Noble,OK,73068,4098,1.08,2,1,0,0,1,1,1985,517000
NobleOK-6302,6906 Maple Ln,Noble,OK,73068,2861,2.01,5,5.5,2,0,1,0,1986,372000
OklahomaCityOK-6413,5603 Classen Blvd,Oklahoma City,OK,73160,2498,0.30,4,3,2,1,1,1,1996,392000
OklahomaCityOK-6414,5827 Maple Ln,Oklahoma City,OK,73160,2392,0.24,2,1,2,0,1,0,1971,317000
NobleOK-6303,9650 Robinson St,Noble,OK,73068,3409,0.52,5,4,2,0,1,1,1978,430000
NobleOK-6304,3737 Maple Ln,Noble,OK,73068,2284,1.10,3,2.5,2,0,1,0,1976,292000
NobleOK-6305,133 Pine Rd,Noble,OK,73068,1607,4.09,5,4,3,0,0,0,1972,198000
OklahomaCityOK-6415,8673 Maple Ln,Oklahoma City,OK,73170,1881,0.16,2,2,0,0,1,0,2009,273000
NormanOK-6471,6137 Penn Ave,Norman,OK,73072,3946,0.38,3,2,0,1,1,0,2016,631000
OklahomaCityOK-6416,5415 Penn Ave,Oklahoma City,OK,73170,4133,0.33,2,1,1,0,0,1,2010,589000
OklahomaCityOK-6417,3347 Oak Ave,Oklahoma City,OK,73170,1650,0.22,2,1,1,0,0,0,2018,231000
NormanOK-6472,6964 Robinson St,Norman,OK,73072,3792,0.25,2,1,2,0,1,1,2016,608000
OklahomaCityOK-6418,209 Western Ave,Oklahoma City,OK,73160,2531,0.32,4,4,2,0,0,0,1987,345000
OklahomaCityOK-6419,4421 Classen Blvd,Oklahoma City,OK,73170,1858,0.19,2,2,2,0,1,0,2017,287000
OklahomaCityOK-6420,6510 Western Ave,Oklahoma City,OK,73160,1799,0.20,5,4,0,0,1,1,2008,256000
NormanOK-6473,1718 Washington Blvd,Norman,OK,73072,2141,0.32,4,3.5,2,0,1,0,2004,322000
NormanOK-6474,4814 Maple Ln,Norman,OK,73071,2365,0.36,5,4.5,0,1,1,1,2019,390000
NormanOK-6475,7472 Maple Ln,Norman,OK,73069,1457,0.37,4,3,2,0,0,1,2007,216000
NormanOK-6476,989 Classen Blvd,Norman,OK,73069,1990,0.22,3,3.5,2,0,0,0,2018,305000
NormanOK-6477,4732 Maple Ln,Norman,OK,73072,3829,0.18,5,5.5,0,0,1,0,1969,537000
OklahomaCityOK-6421,5952 Washington Blvd,Oklahoma City,OK,73160,2718,0.17,2,1.5,1,0,0,1,2007,393000
OklahomaCityOK-6422,1998 Maple Ln,Oklahoma City,OK,73159,2584,0.26,3,3.5,1,0,1,1,1989,342000
NormanOK-6478,9490 Maple Ln,Norman,OK,73069,1947,0.18,3,2,0,0,1,1,1999,270000
NormanOK-6479,805 Oak Ave,Norman,OK,73072,2033,0.37,4,4.5,0,0,0,0,1973,257000
NobleOK-6306,9794 Pine Rd,Noble,OK,73068,2178,0.90,5,4,0,0,1,1,2001,268000
NobleOK-6307,4237 Cedar Ct,Noble,OK,73068,4400,2.36,2,2,0,1,1,1,1986,574000
NormanOK-6480,4918 Pine Rd,Norman,OK,73072,3353,0.27,3,2.5,0,1,0,0,2014,520000
NormanOK-6481,4322 Cedar Ct,Norman,OK,73072,3418,0.25,3,2.5,1,0,1,0,2010,526000
NobleOK-6308,7127 Maple Ln,Noble,OK,73068,3311,2.85,2,1.5,2,1,1,0,2009,478000
OklahomaCityOK-6423,3214 Penn Ave,Oklahoma City,OK,73160,1707,0.21,5,5,1,0,1,0,1983,232000
NobleOK-6309,4125 Robinson St,Noble,OK,73068,2058,0.75,2,1.5,3,0,1,0,2009,289000
OklahomaCityOK-6424,7130 Robinson St,Oklahoma City,OK,73139,4477,0.20,5,5,3,0,1,0,1965,628000
NormanOK-6482,288 Cedar Ct,Norman,OK,73069,2177,0.20,4,3,0,0,1,0,2000,306000
NobleOK-6310,3421 Western Ave,Noble,OK,73068,1405,0.91,5,5.5,2,0,1,0,1966,151000
NormanOK-6483,3819 Robinson St,Norman,OK,73071,2353,0.28,2,1,3,0,1,0,1983,343000
NobleOK-6311,645 Main St,Noble,OK,73068,4313,2.81,2,1.5,3,1,1,1,2020,641000
NormanOK-6484,4635 Robinson St,Norman,OK,73072,2818,0.29,4,3,2,0,0,1,1968,386000
OklahomaCityOK-6425,4876 Cedar Ct,Oklahoma City,OK,73159,4392,0.25,2,2,2,0,0,1,1987,623000
NormanOK-6485,4556 Washington Blvd,Norman,OK,73069,3064,0.37,4,3,0,0,1,1,1983,429000
NormanOK-6486,6802 Robinson St,Norman,OK,73071,3587,0.21,3,3.5,1,0,0,0,1978,531000
NobleOK-6312,2435 Robinson St,Noble,OK,73068,2404,4.70,5,5.5,2,0,1,0,1967,293000
NobleOK-6313,2034 Penn Ave,Noble,OK,73068,3951,0.69,2,2,0,0,1,0,1998,496000
NobleOK-6314,8403 Main St,Noble,OK,73068,2039,3.52,2,1.5,1,0,1,1,2023,278000
OklahomaCityOK-6426,9723 Robinson St,Oklahoma City,OK,73170,1243,0.21,5,5,3,0,0,1,2017,202000
NormanOK-6487,3083 Main St,Norman,OK,73069,2713,0.21,2,1.5,3,1,1,0,2016,466000
NobleOK-6315,2502 Maple Ln,Noble,OK,73068,2483,1.29,2,2.5,1,0,1,0,1974,294000
NormanOK-6488,4008 Robinson St,Norman,OK,73071,1401,0.19,3,2.5,2,0,1,0,1996,207000
